url,final_url,path,template,http_status,in_sitemap,indexable,intentional_noindex,json_ld_block_count,schema_types,schema_issue_count,broken_image_urls,issues,pass,error
https://www.kinexisdigital.com/es/industries/professional-services/medical-practices,https://www.kinexisdigital.com/es/industries/professional-services/medical-practices,/es/industries/professional-services/medical-practices,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/professional-services/accountants,https://www.kinexisdigital.com/en/industries/professional-services/accountants,/en/industries/professional-services/accountants,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/professional-services/accountants,https://www.kinexisdigital.com/es/industries/professional-services/accountants,/es/industries/professional-services/accountants,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/professional-services/consultants,https://www.kinexisdigital.com/en/industries/professional-services/consultants,/en/industries/professional-services/consultants,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/professional-services/consultants,https://www.kinexisdigital.com/es/industries/professional-services/consultants,/es/industries/professional-services/consultants,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/professional-services/real-estate,https://www.kinexisdigital.com/en/industries/professional-services/real-estate,/en/industries/professional-services/real-estate,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/professional-services/real-estate,https://www.kinexisdigital.com/es/industries/professional-services/real-estate,/es/industries/professional-services/real-estate,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/healthcare/medical,https://www.kinexisdigital.com/en/industries/healthcare/medical,/en/industries/healthcare/medical,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/healthcare/medical,https://www.kinexisdigital.com/es/industries/healthcare/medical,/es/industries/healthcare/medical,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/healthcare/dental,https://www.kinexisdigital.com/en/industries/healthcare/dental,/en/industries/healthcare/dental,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/healthcare/dental,https://www.kinexisdigital.com/es/industries/healthcare/dental,/es/industries/healthcare/dental,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/healthcare/wellness,https://www.kinexisdigital.com/en/industries/healthcare/wellness,/en/industries/healthcare/wellness,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/healthcare/wellness,https://www.kinexisdigital.com/es/industries/healthcare/wellness,/es/industries/healthcare/wellness,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/healthcare/chiropractors,https://www.kinexisdigital.com/en/industries/healthcare/chiropractors,/en/industries/healthcare/chiropractors,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/healthcare/chiropractors,https://www.kinexisdigital.com/es/industries/healthcare/chiropractors,/es/industries/healthcare/chiropractors,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/healthcare/physical-therapy,https://www.kinexisdigital.com/en/industries/healthcare/physical-therapy,/en/industries/healthcare/physical-therapy,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/healthcare/physical-therapy,https://www.kinexisdigital.com/es/industries/healthcare/physical-therapy,/es/industries/healthcare/physical-therapy,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/healthcare/pharmacies,https://www.kinexisdigital.com/en/industries/healthcare/pharmacies,/en/industries/healthcare/pharmacies,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/healthcare/pharmacies,https://www.kinexisdigital.com/es/industries/healthcare/pharmacies,/es/industries/healthcare/pharmacies,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/manufacturing/industrial,https://www.kinexisdigital.com/en/industries/manufacturing/industrial,/en/industries/manufacturing/industrial,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/manufacturing/industrial,https://www.kinexisdigital.com/es/industries/manufacturing/industrial,/es/industries/manufacturing/industrial,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/manufacturing/b2b-manufacturing,https://www.kinexisdigital.com/en/industries/manufacturing/b2b-manufacturing,/en/industries/manufacturing/b2b-manufacturing,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/manufacturing/b2b-manufacturing,https://www.kinexisdigital.com/es/industries/manufacturing/b2b-manufacturing,/es/industries/manufacturing/b2b-manufacturing,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/manufacturing/automotive,https://www.kinexisdigital.com/en/industries/manufacturing/automotive,/en/industries/manufacturing/automotive,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/manufacturing/automotive,https://www.kinexisdigital.com/es/industries/manufacturing/automotive,/es/industries/manufacturing/automotive,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/manufacturing/aerospace,https://www.kinexisdigital.com/en/industries/manufacturing/aerospace,/en/industries/manufacturing/aerospace,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/manufacturing/aerospace,https://www.kinexisdigital.com/es/industries/manufacturing/aerospace,/es/industries/manufacturing/aerospace,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/manufacturing/food-production,https://www.kinexisdigital.com/en/industries/manufacturing/food-production,/en/industries/manufacturing/food-production,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/manufacturing/food-production,https://www.kinexisdigital.com/es/industries/manufacturing/food-production,/es/industries/manufacturing/food-production,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/manufacturing/packaging,https://www.kinexisdigital.com/en/industries/manufacturing/packaging,/en/industries/manufacturing/packaging,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/manufacturing/packaging,https://www.kinexisdigital.com/es/industries/manufacturing/packaging,/es/industries/manufacturing/packaging,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/hospitality/hotels,https://www.kinexisdigital.com/en/industries/hospitality/hotels,/en/industries/hospitality/hotels,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/hospitality/hotels,https://www.kinexisdigital.com/es/industries/hospitality/hotels,/es/industries/hospitality/hotels,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/hospitality/resorts,https://www.kinexisdigital.com/en/industries/hospitality/resorts,/en/industries/hospitality/resorts,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/hospitality/resorts,https://www.kinexisdigital.com/es/industries/hospitality/resorts,/es/industries/hospitality/resorts,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/hospitality/restaurants,https://www.kinexisdigital.com/en/industries/hospitality/restaurants,/en/industries/hospitality/restaurants,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/hospitality/restaurants,https://www.kinexisdigital.com/es/industries/hospitality/restaurants,/es/industries/hospitality/restaurants,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/hospitality/bars-nightlife,https://www.kinexisdigital.com/en/industries/hospitality/bars-nightlife,/en/industries/hospitality/bars-nightlife,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/hospitality/bars-nightlife,https://www.kinexisdigital.com/es/industries/hospitality/bars-nightlife,/es/industries/hospitality/bars-nightlife,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/hospitality/cafes,https://www.kinexisdigital.com/en/industries/hospitality/cafes,/en/industries/hospitality/cafes,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/hospitality/cafes,https://www.kinexisdigital.com/es/industries/hospitality/cafes,/es/industries/hospitality/cafes,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/hospitality/event-venues,https://www.kinexisdigital.com/en/industries/hospitality/event-venues,/en/industries/hospitality/event-venues,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/hospitality/event-venues,https://www.kinexisdigital.com/es/industries/hospitality/event-venues,/es/industries/hospitality/event-venues,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/home-services/hvac,https://www.kinexisdigital.com/en/industries/home-services/hvac,/en/industries/home-services/hvac,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/home-services/hvac,https://www.kinexisdigital.com/es/industries/home-services/hvac,/es/industries/home-services/hvac,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/home-services/roofing,https://www.kinexisdigital.com/en/industries/home-services/roofing,/en/industries/home-services/roofing,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/home-services/roofing,https://www.kinexisdigital.com/es/industries/home-services/roofing,/es/industries/home-services/roofing,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/home-services/landscaping,https://www.kinexisdigital.com/en/industries/home-services/landscaping,/en/industries/home-services/landscaping,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/home-services/landscaping,https://www.kinexisdigital.com/es/industries/home-services/landscaping,/es/industries/home-services/landscaping,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/home-services/plumbing,https://www.kinexisdigital.com/en/industries/home-services/plumbing,/en/industries/home-services/plumbing,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/home-services/plumbing,https://www.kinexisdigital.com/es/industries/home-services/plumbing,/es/industries/home-services/plumbing,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/home-services/electrical,https://www.kinexisdigital.com/en/industries/home-services/electrical,/en/industries/home-services/electrical,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/home-services/electrical,https://www.kinexisdigital.com/es/industries/home-services/electrical,/es/industries/home-services/electrical,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/industries/home-services/pest-control,https://www.kinexisdigital.com/en/industries/home-services/pest-control,/en/industries/home-services/pest-control,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/industries/home-services/pest-control,https://www.kinexisdigital.com/es/industries/home-services/pest-control,/es/industries/home-services/pest-control,other,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/seo-for-hvac-companies,https://www.kinexisdigital.com/en/solutions/seo-for-hvac-companies,/en/solutions/seo-for-hvac-companies,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/seo-for-hvac-companies,https://www.kinexisdigital.com/es/solutions/seo-for-hvac-companies,/es/solutions/seo-for-hvac-companies,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/seo-for-dentists,https://www.kinexisdigital.com/en/solutions/seo-for-dentists,/en/solutions/seo-for-dentists,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/seo-for-dentists,https://www.kinexisdigital.com/es/solutions/seo-for-dentists,/es/solutions/seo-for-dentists,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/seo-for-law-firms,https://www.kinexisdigital.com/en/solutions/seo-for-law-firms,/en/solutions/seo-for-law-firms,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/seo-for-law-firms,https://www.kinexisdigital.com/es/solutions/seo-for-law-firms,/es/solutions/seo-for-law-firms,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/google-ads-for-roofers,https://www.kinexisdigital.com/en/solutions/google-ads-for-roofers,/en/solutions/google-ads-for-roofers,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/google-ads-for-roofers,https://www.kinexisdigital.com/es/solutions/google-ads-for-roofers,/es/solutions/google-ads-for-roofers,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/email-marketing-for-saas,https://www.kinexisdigital.com/en/solutions/email-marketing-for-saas,/en/solutions/email-marketing-for-saas,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/email-marketing-for-saas,https://www.kinexisdigital.com/es/solutions/email-marketing-for-saas,/es/solutions/email-marketing-for-saas,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/cro-for-saas-companies,https://www.kinexisdigital.com/en/solutions/cro-for-saas-companies,/en/solutions/cro-for-saas-companies,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/cro-for-saas-companies,https://www.kinexisdigital.com/es/solutions/cro-for-saas-companies,/es/solutions/cro-for-saas-companies,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/saas-marketing-agency,https://www.kinexisdigital.com/en/solutions/saas-marketing-agency,/en/solutions/saas-marketing-agency,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/saas-marketing-agency,https://www.kinexisdigital.com/es/solutions/saas-marketing-agency,/es/solutions/saas-marketing-agency,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/startup-marketing-agency,https://www.kinexisdigital.com/en/solutions/startup-marketing-agency,/en/solutions/startup-marketing-agency,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/startup-marketing-agency,https://www.kinexisdigital.com/es/solutions/startup-marketing-agency,/es/solutions/startup-marketing-agency,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/ai-marketing-agency,https://www.kinexisdigital.com/en/solutions/ai-marketing-agency,/en/solutions/ai-marketing-agency,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/ai-marketing-agency,https://www.kinexisdigital.com/es/solutions/ai-marketing-agency,/es/solutions/ai-marketing-agency,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/solutions/web-design-for-saas-companies,https://www.kinexisdigital.com/en/solutions/web-design-for-saas-companies,/en/solutions/web-design-for-saas-companies,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/es/solutions/web-design-for-saas-companies,https://www.kinexisdigital.com/es/solutions/web-design-for-saas-companies,/es/solutions/web-design-for-saas-companies,solution,200,yes,yes,no,4,Answer;BreadcrumbList;ContactPoint;Country;FAQPage;ListItem;Organization;Question;Service,0,,,true,
https://www.kinexisdigital.com/en/locations/toronto,https://www.kinexisdigital.com/en/locations/toronto,/en/locations/toronto,location_city,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/toronto,https://www.kinexisdigital.com/es/locations/toronto,/es/locations/toronto,location_city,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/toronto/seo,https://www.kinexisdigital.com/en/locations/toronto/seo,/en/locations/toronto/seo,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/toronto/seo,https://www.kinexisdigital.com/es/locations/toronto/seo,/es/locations/toronto/seo,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/toronto/web-design,https://www.kinexisdigital.com/en/locations/toronto/web-design,/en/locations/toronto/web-design,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/toronto/web-design,https://www.kinexisdigital.com/es/locations/toronto/web-design,/es/locations/toronto/web-design,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/toronto/google-ads,https://www.kinexisdigital.com/en/locations/toronto/google-ads,/en/locations/toronto/google-ads,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/toronto/google-ads,https://www.kinexisdigital.com/es/locations/toronto/google-ads,/es/locations/toronto/google-ads,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/toronto/ppc-management,https://www.kinexisdigital.com/en/locations/toronto/ppc-management,/en/locations/toronto/ppc-management,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/toronto/ppc-management,https://www.kinexisdigital.com/es/locations/toronto/ppc-management,/es/locations/toronto/ppc-management,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/dallas,https://www.kinexisdigital.com/en/locations/dallas,/en/locations/dallas,location_city,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/dallas,https://www.kinexisdigital.com/es/locations/dallas,/es/locations/dallas,location_city,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/dallas/seo,https://www.kinexisdigital.com/en/locations/dallas/seo,/en/locations/dallas/seo,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/dallas/seo,https://www.kinexisdigital.com/es/locations/dallas/seo,/es/locations/dallas/seo,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/dallas/web-design,https://www.kinexisdigital.com/en/locations/dallas/web-design,/en/locations/dallas/web-design,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/dallas/web-design,https://www.kinexisdigital.com/es/locations/dallas/web-design,/es/locations/dallas/web-design,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/dallas/google-ads,https://www.kinexisdigital.com/en/locations/dallas/google-ads,/en/locations/dallas/google-ads,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/dallas/google-ads,https://www.kinexisdigital.com/es/locations/dallas/google-ads,/es/locations/dallas/google-ads,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/dallas/ppc-management,https://www.kinexisdigital.com/en/locations/dallas/ppc-management,/en/locations/dallas/ppc-management,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/dallas/ppc-management,https://www.kinexisdigital.com/es/locations/dallas/ppc-management,/es/locations/dallas/ppc-management,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/austin,https://www.kinexisdigital.com/en/locations/austin,/en/locations/austin,location_city,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/austin,https://www.kinexisdigital.com/es/locations/austin,/es/locations/austin,location_city,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/austin/seo,https://www.kinexisdigital.com/en/locations/austin/seo,/en/locations/austin/seo,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/es/locations/austin/seo,https://www.kinexisdigital.com/es/locations/austin/seo,/es/locations/austin/seo,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
https://www.kinexisdigital.com/en/locations/austin/web-design,https://www.kinexisdigital.com/en/locations/austin/web-design,/en/locations/austin/web-design,location_service,200,yes,yes,no,4,Answer;BreadcrumbList;City;ContactPoint;FAQPage;ListItem;Organization;Question;Service;State,0,,,true,
